country,energy type,year,emission,per capita emission
Libya,CO2 emissions (MMtonnes CO2),2022,46.77061065,0.007126096
Lithuania,CO2 emissions (MMtonnes CO2),2022,12.98102093,0.007126096
Luxembourg,CO2 emissions (MMtonnes CO2),2022,9.063980642,0.007126096
Macau,CO2 emissions (MMtonnes CO2),2022,1.50211875,0.007126096
Madagascar,CO2 emissions (MMtonnes CO2),2022,3.949487973,0.007126096
Malawi,CO2 emissions (MMtonnes CO2),2022,2.250909477,0.007126096
Malaysia,CO2 emissions (MMtonnes CO2),2022,249.2260633,0.007126096
Maldives,CO2 emissions (MMtonnes CO2),2022,1.80156118,0.007126096
Mali,CO2 emissions (MMtonnes CO2),2022,6.662893256,0.007126096
Malta,CO2 emissions (MMtonnes CO2),2022,9.005903593,0.007126096
Mauritania,CO2 emissions (MMtonnes CO2),2022,4.724117,0.007126096
Mauritius,CO2 emissions (MMtonnes CO2),2022,5.255397003,0.007126096
Mexico,CO2 emissions (MMtonnes CO2),2022,439.3913853,0.007126096
Micronesia,CO2 emissions (MMtonnes CO2),2022,0.1146857,0.007126096
Moldova,CO2 emissions (MMtonnes CO2),2022,7.321806073,0.007126096
Mongolia,CO2 emissions (MMtonnes CO2),2022,14.41197028,0.007126096
Montenegro,CO2 emissions (MMtonnes CO2),2022,2.618928268,0.007126096
Montserrat,CO2 emissions (MMtonnes CO2),2022,0.025,0.007126096
Morocco,CO2 emissions (MMtonnes CO2),2022,67.9160838,0.007126096
Mozambique,CO2 emissions (MMtonnes CO2),2022,9.579828586,0.007126096
Namibia,CO2 emissions (MMtonnes CO2),2022,3.381569678,0.007126096
Nauru,CO2 emissions (MMtonnes CO2),2022,0.081,0.007126096
Nepal,CO2 emissions (MMtonnes CO2),2022,10.90094347,0.007126096
Netherlands,CO2 emissions (MMtonnes CO2),2022,182.021976,0.007126096
Netherlands Antilles,CO2 emissions (MMtonnes CO2),2022,7.649234,0.007126096
New Caledonia,CO2 emissions (MMtonnes CO2),2022,4.796915494,0.007126096
New Zealand,CO2 emissions (MMtonnes CO2),2022,32.53009095,0.007126096
Nicaragua,CO2 emissions (MMtonnes CO2),2022,3.878129,0.007126096
Niger,CO2 emissions (MMtonnes CO2),2022,3.140389149,0.007126096
Nigeria,CO2 emissions (MMtonnes CO2),2022,111.9529533,0.007126096
Niue,CO2 emissions (MMtonnes CO2),2022,0.0080779,0.007126096
North Korea,CO2 emissions (MMtonnes CO2),2022,54.9211446,0.007126096
North Macedonia,CO2 emissions (MMtonnes CO2),2022,7.427037843,0.007126096
Norway,CO2 emissions (MMtonnes CO2),2022,40.50431802,0.007126096
Oman,CO2 emissions (MMtonnes CO2),2022,79.71391968,0.007126096
Pakistan,CO2 emissions (MMtonnes CO2),2022,219.8913934,0.007126096
Palestinian Territories,CO2 emissions (MMtonnes CO2),2022,3.808,0.007126096
Panama,CO2 emissions (MMtonnes CO2),2022,23.43398252,0.007126096
Papua New Guinea,CO2 emissions (MMtonnes CO2),2022,5.671403739,0.007126096
Paraguay,CO2 emissions (MMtonnes CO2),2022,7.730437008,0.007126096
Peru,CO2 emissions (MMtonnes CO2),2022,57.52225842,0.007126096
Philippines,CO2 emissions (MMtonnes CO2),2022,140.9713298,0.007126096
Poland,CO2 emissions (MMtonnes CO2),2022,290.5901718,0.007126096
Portugal,CO2 emissions (MMtonnes CO2),2022,42.68389942,0.007126096
Puerto Rico,CO2 emissions (MMtonnes CO2),2022,17.22624436,0.007126096
Qatar,CO2 emissions (MMtonnes CO2),2022,113.0089562,0.007126096
Romania,CO2 emissions (MMtonnes CO2),2022,65.98619998,0.007126096
Russia,CO2 emissions (MMtonnes CO2),2022,1885.479149,0.007126096
Rwanda,CO2 emissions (MMtonnes CO2),2022,1.448179651,0.007126096
Saint Helena,CO2 emissions (MMtonnes CO2),2022,0.012,0.007126096
Saint Kitts and Nevis,CO2 emissions (MMtonnes CO2),2022,0.273,0.007126096
Saint Lucia,CO2 emissions (MMtonnes CO2),2022,0.614,0.007126096
Saint Pierre and Miquelon,CO2 emissions (MMtonnes CO2),2022,0.055,0.007126096
Saint Vincent/Grenadines,CO2 emissions (MMtonnes CO2),2022,0.251,0.007126096
Samoa,CO2 emissions (MMtonnes CO2),2022,0.31,0.007126096
Sao Tome and Principe,CO2 emissions (MMtonnes CO2),2022,0.1414287,0.007126096
Saudi Arabia,CO2 emissions (MMtonnes CO2),2022,640.8082344,0.007126096
Senegal,CO2 emissions (MMtonnes CO2),2022,10.79706139,0.007126096
Serbia,CO2 emissions (MMtonnes CO2),2022,44.17593368,0.007126096
Seychelles,CO2 emissions (MMtonnes CO2),2022,0.8670655,0.007126096
Sierra Leone,CO2 emissions (MMtonnes CO2),2022,1.3,0.007126096
Singapore,CO2 emissions (MMtonnes CO2),2022,227.7843951,0.007126096
Slovakia,CO2 emissions (MMtonnes CO2),2022,30.25277827,0.007126096
Slovenia,CO2 emissions (MMtonnes CO2),2022,11.98487794,0.007126096
Solomon Islands,CO2 emissions (MMtonnes CO2),2022,0.2991768,0.007126096
Somalia,CO2 emissions (MMtonnes CO2),2022,0.815,0.007126096
South Africa,CO2 emissions (MMtonnes CO2),2022,442.6393958,0.007126096
South Korea,CO2 emissions (MMtonnes CO2),2022,627.1692267,0.007126096
South Sudan,CO2 emissions (MMtonnes CO2),2022,1.678,0.007126096
Spain,CO2 emissions (MMtonnes CO2),2022,266.407178,0.007126096
Sri Lanka,CO2 emissions (MMtonnes CO2),2022,17.89245849,0.007126096
Sudan,CO2 emissions (MMtonnes CO2),2022,17.73660289,0.007126096
Suriname,CO2 emissions (MMtonnes CO2),2022,2.547977068,0.007126096
Sweden,CO2 emissions (MMtonnes CO2),2022,46.48499395,0.007126096
Switzerland,CO2 emissions (MMtonnes CO2),2022,33.31925697,0.007126096
Syria,CO2 emissions (MMtonnes CO2),2022,19.92627454,0.007126096
Taiwan,CO2 emissions (MMtonnes CO2),2022,283.0760571,0.007126096
Tajikistan,CO2 emissions (MMtonnes CO2),2022,8.664175087,0.007126096
Tanzania,CO2 emissions (MMtonnes CO2),2022,17.10016717,0.007126096
Thailand,CO2 emissions (MMtonnes CO2),2022,302.7696027,0.007126096
The Bahamas,CO2 emissions (MMtonnes CO2),2022,3.031007026,0.007126096
Timor-Leste,CO2 emissions (MMtonnes CO2),2022,0.6220935,0.007126096
Togo,CO2 emissions (MMtonnes CO2),2022,2.482837957,0.007126096
Tonga,CO2 emissions (MMtonnes CO2),2022,0.1646234,0.007126096
Trinidad and Tobago,CO2 emissions (MMtonnes CO2),2022,34.92063732,0.007126096
Tunisia,CO2 emissions (MMtonnes CO2),2022,25.26974931,0.007126096
Turkiye,CO2 emissions (MMtonnes CO2),2022,392.2115885,0.007126096
Turkmenistan,CO2 emissions (MMtonnes CO2),2022,100.054842,0.007126096
Turks and Caicos Islands,CO2 emissions (MMtonnes CO2),2022,0.452,0.007126096
U.S. Pacific Islands,CO2 emissions (MMtonnes CO2),2022,0.297,0.007126096
U.S. Virgin Islands,CO2 emissions (MMtonnes CO2),2022,2.27154,0.007126096
Uganda,CO2 emissions (MMtonnes CO2),2022,6.153,0.007126096
Ukraine,CO2 emissions (MMtonnes CO2),2022,112.1269098,0.007126096
